latitude,longitude,temp,feelslikemax,feelslikemin,dew,humidity,precip,precipprob,precipcover,windspeed,windspeedmean,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,Risk_Level,Risk_Category,month,Cluster
13.082,80.275,28.6,37.9,25.0,23.9,76.5,0.0,0,0.0,22.3,9.6,81.4,1013.3,40.2,5.2,229.8,19.8,8.0,1,Medium,10,1
13.082,80.275,29.1,37.9,26.0,23.0,70.6,0.0,0,0.0,24.1,9.8,58.7,1013.6,41.6,5.4,230.4,19.8,8.0,1,Medium,10,1
13.082,80.275,28.6,35.8,25.0,21.8,67.4,0.0,0,0.0,24.1,8.9,43.8,1013.0,43.8,5.8,246.6,21.3,9.0,1,Medium,10,1
13.082,80.275,28.1,36.8,24.0,21.8,69.2,0.0,0,0.0,22.3,9.7,38.5,1011.5,35.8,5.5,229.7,19.8,8.0,1,Medium,10,1
13.082,80.275,28.4,36.1,24.0,21.7,68.5,0.0,0,0.0,24.1,13.2,15.6,1009.6,42.4,5.8,239.6,20.7,8.0,1,Medium,10,1
13.082,80.275,27.6,36.2,26.3,24.7,84.1,12.594,100,16.67,22.3,10.8,18.6,1009.2,74.3,5.0,162.3,13.9,7.0,1,Medium,10,0
13.082,80.275,26.7,37.4,25.1,24.8,89.5,30.184,100,16.67,22.3,8.1,48.7,1009.8,90.4,4.5,100.0,8.6,5.0,1,Medium,10,0
13.082,80.275,26.2,35.6,24.5,24.4,90.5,25.952,100,16.67,14.8,5.8,66.5,1010.8,91.8,4.8,59.5,5.0,4.0,1,Medium,11,0
13.082,80.275,27.7,39.2,24.7,24.9,85.3,2.232,100,4.17,18.4,7.3,74.3,1011.0,70.4,5.9,76.4,6.6,3.0,2,High,11,0
13.082,80.275,28.5,40.6,26.6,25.2,82.6,4.232,100,4.17,22.3,9.2,87.6,1011.9,59.4,5.8,174.1,15.1,6.0,2,High,11,0
13.082,80.275,28.4,40.6,25.5,25.0,82.3,5.744,100,8.33,27.7,10.2,83.3,1012.3,54.9,6.0,184.5,16.1,6.0,2,High,11,0
13.082,80.275,28.8,39.2,25.4,24.7,79.5,0.0,0,0.0,18.4,9.3,88.3,1012.0,47.4,6.2,218.0,18.7,8.0,2,High,11,0
13.082,80.275,28.3,37.9,26.0,24.3,79.7,0.228,100,4.17,18.4,6.1,64.3,1012.5,49.5,5.4,208.1,18.0,8.0,1,Medium,11,0
13.082,80.275,27.6,36.5,25.0,23.3,78.4,0.0,0,0.0,14.8,5.0,34.5,1012.6,50.0,5.6,200.8,17.2,7.0,1,Medium,11,0
13.082,80.275,27.5,36.8,24.0,23.0,77.4,0.0,0,0.0,18.4,7.9,52.9,1012.1,56.4,6.2,175.9,15.2,6.0,1,Medium,11,0
13.082,80.275,27.7,36.2,25.0,23.3,78.1,0.0,0,0.0,18.4,7.3,59.6,1011.0,49.4,5.0,207.5,18.0,7.0,1,Medium,11,0
13.082,80.275,27.8,37.7,24.0,23.2,76.9,0.0,0,0.0,18.4,6.4,55.8,1011.5,40.9,4.9,213.0,18.4,8.0,1,Medium,11,1
13.082,80.275,27.9,36.8,24.6,23.1,76.6,0.0,0,0.0,18.4,8.2,28.2,1011.8,36.9,4.5,211.4,18.2,8.0,1,Medium,11,1
13.082,80.275,27.6,35.1,24.0,22.5,75.0,0.0,0,0.0,18.4,8.3,24.7,1010.8,37.9,4.0,222.1,19.2,8.0,1,Medium,11,1
13.082,80.275,27.3,35.0,23.0,21.5,72.1,0.0,0,0.0,22.3,9.3,3.2,1009.2,30.6,4.1,197.5,16.9,7.0,1,Medium,11,1
13.082,80.275,27.9,37.9,22.0,21.8,70.2,0.0,0,0.0,18.4,9.3,22.7,1009.0,34.8,5.3,237.0,20.5,8.0,1,Medium,11,1
13.082,80.275,28.1,39.1,25.0,25.2,84.5,6.512,100,12.5,24.1,12.7,28.1,1009.1,61.0,4.8,115.2,10.0,6.0,2,High,11,0
13.082,80.275,29.0,39.1,30.7,25.5,81.8,0.0,0,0.0,24.1,14.7,94.9,1011.0,72.8,5.4,169.8,14.5,7.0,2,High,11,0
13.082,80.275,27.7,39.2,25.6,25.4,87.7,6.976,100,8.33,14.8,4.8,62.3,1011.6,58.3,5.1,187.9,16.1,6.0,2,High,11,0
13.082,80.275,28.5,40.6,25.6,25.4,84.2,0.0,0,0.0,18.4,8.4,98.3,1012.1,47.0,6.2,183.3,15.9,7.0,2,High,11,0
13.082,80.275,28.9,39.2,25.9,25.1,80.2,0.449,100,8.33,27.7,11.1,80.8,1012.9,47.4,6.1,177.4,15.3,8.0,2,High,11,0
13.082,80.275,27.5,36.2,25.2,24.0,81.6,10.706,100,8.33,25.9,11.9,54.1,1012.6,81.3,4.6,42.2,3.6,2.0,1,Medium,11,0
13.082,80.275,24.9,26.0,24.0,24.2,95.8,74.416,100,33.33,25.9,13.8,68.2,1011.7,96.3,3.0,36.7,3.1,3.0,0,Low,11,0
13.082,80.275,25.4,30.1,23.8,24.2,93.4,93.456,100,25.0,24.1,14.0,72.4,1013.2,99.1,2.6,44.9,3.9,2.0,0,Low,11,0
13.082,80.275,27.5,36.2,25.7,24.7,84.9,2.232,100,4.17,22.3,11.8,94.5,1014.8,90.2,4.7,71.7,6.2,3.0,1,Medium,11,0
13.082,80.275,27.5,35.5,24.7,23.6,80.2,0.0,0,0.0,18.4,7.6,70.2,1015.5,41.2,4.4,218.1,18.9,8.0,1,Medium,11,1
13.082,80.275,27.2,35.1,24.5,22.5,77.1,0.0,0,0.0,20.5,6.8,65.5,1014.7,36.4,4.3,210.3,18.1,7.0,1,Medium,11,1
13.082,80.275,26.0,31.3,23.0,20.3,72.6,0.0,0,0.0,20.5,7.3,47.4,1013.4,38.6,5.2,237.1,20.4,8.0,0,Low,11,1
13.082,80.275,26.3,31.9,23.0,19.8,69.0,0.0,0,0.0,18.4,6.6,54.9,1014.1,44.6,6.0,198.0,17.1,7.0,0,Low,11,1
13.082,80.275,26.8,35.0,22.8,21.9,75.5,0.0,0,0.0,22.3,9.2,77.9,1013.9,34.4,5.8,204.7,17.7,8.0,1,Medium,11,1
13.082,80.275,27.4,34.1,25.0,22.5,75.6,0.0,0,0.0,22.3,9.7,79.9,1014.9,68.8,5.8,121.4,10.6,5.0,1,Medium,11,0
13.082,80.275,27.2,34.1,24.0,21.7,73.1,0.0,0,0.0,20.5,7.9,72.8,1014.9,41.6,5.8,206.7,17.9,7.0,1,Medium,11,1
13.082,80.275,26.8,32.4,23.0,20.4,70.1,0.0,0,0.0,18.4,8.2,42.6,1013.2,30.8,6.0,212.7,18.4,8.0,0,Low,12,1
13.082,80.275,26.7,34.1,23.0,22.0,76.4,0.0,0,0.0,24.1,9.1,70.8,1011.3,43.0,6.7,169.6,14.7,6.0,1,Medium,12,0
13.082,80.275,26.9,35.5,24.0,23.0,79.9,10.0,100,8.33,22.3,10.4,44.2,1012.0,62.4,5.2,172.3,14.8,7.0,1,Medium,12,0
13.082,80.275,26.3,35.6,24.0,24.6,90.8,17.594,100,16.67,14.8,7.7,23.7,1012.6,70.8,4.9,156.3,13.5,7.0,1,Medium,12,0
13.082,80.275,26.5,34.9,24.9,24.7,90.5,2.899,100,12.5,11.2,4.8,15.2,1012.0,80.9,4.1,148.7,12.9,5.0,1,Medium,12,0
13.082,80.275,26.9,35.1,24.0,23.8,83.7,15.029,100,4.17,13.0,5.8,45.5,1011.4,48.6,4.9,172.3,14.9,7.0,1,Medium,12,0
13.082,80.275,27.1,36.5,24.0,23.6,81.7,0.0,0,0.0,14.8,7.2,47.1,1011.7,42.3,4.6,192.2,16.5,7.0,1,Medium,12,0
13.082,80.275,27.3,34.1,25.0,23.3,79.6,0.0,0,0.0,13.0,7.4,40.0,1013.0,35.9,4.1,210.1,18.1,7.0,1,Medium,12,0
13.082,80.275,26.6,33.3,23.0,22.2,77.7,0.0,0,0.0,18.4,7.8,37.9,1012.5,39.7,3.9,201.3,17.4,8.0,0,Low,12,1
13.082,80.275,26.0,32.1,23.0,21.4,76.6,0.0,0,0.0,11.2,4.9,30.3,1012.4,42.0,3.9,211.6,18.3,8.0,0,Low,12,1
13.082,80.275,26.2,34.1,22.0,21.7,77.8,0.0,0,0.0,11.2,5.7,25.8,1012.4,45.0,4.2,217.7,18.8,8.0,1,Medium,12,1
13.082,80.275,26.6,34.7,23.0,22.5,79.6,0.0,0,0.0,14.8,6.6,37.5,1013.1,36.2,3.9,221.1,19.1,8.0,1,Medium,12,1
13.082,80.275,26.8,33.7,24.0,22.6,79.3,0.0,0,0.0,13.0,6.0,32.3,1013.7,39.6,4.7,202.0,17.4,8.0,0,Low,12,1
13.082,80.275,27.4,34.6,24.0,23.3,79.8,0.0,0,0.0,22.3,10.5,27.3,1013.3,48.3,5.4,206.4,17.7,7.0,1,Medium,12,0
13.082,80.275,27.9,33.3,26.5,22.5,72.8,0.0,0,0.0,27.7,19.4,27.1,1012.7,71.0,4.5,85.8,7.4,3.0,0,Low,12,0
13.082,80.275,25.2,29.6,23.6,20.5,75.0,0.074,100,4.17,25.6,18.8,351.9,1011.4,90.8,4.5,56.9,5.0,3.0,0,Low,12,0
13.082,80.275,26.5,32.4,23.0,19.5,67.0,0.0,0,0.0,18.4,10.5,253.2,1010.5,61.0,5.7,208.0,18.2,8.0,0,Low,12,1
13.082,80.275,25.1,32.0,22.0,21.4,80.4,0.0,0,0.0,14.8,7.7,28.6,1013.3,34.2,4.2,170.6,14.9,6.0,0,Low,12,0
13.082,80.275,24.8,29.4,21.3,19.1,71.3,0.0,0,0.0,22.3,11.0,12.7,1014.3,25.7,6.1,225.0,19.4,8.0,0,Low,12,1
13.082,80.275,26.0,34.1,21.6,21.9,79.0,0.0,0,0.0,14.8,8.7,27.9,1014.2,45.5,5.7,172.3,14.8,7.0,1,Medium,12,0
13.082,80.275,26.8,34.1,24.0,23.5,82.4,0.2,100,4.17,22.3,11.7,33.5,1013.2,69.0,4.8,127.6,11.2,6.0,1,Medium,12,0
13.082,80.275,27.6,35.1,25.0,23.3,77.8,0.0,0,0.0,25.9,14.1,52.8,1013.1,67.9,4.7,92.0,8.0,4.0,1,Medium,12,0
13.082,80.275,26.3,32.4,24.8,23.8,86.3,18.024,100,8.33,18.4,9.3,74.6,1013.9,84.2,3.9,129.1,11.2,5.0,0,Low,12,0
13.082,80.275,26.4,32.0,24.0,22.4,79.8,0.0,0,0.0,14.8,7.4,53.0,1014.0,48.2,4.7,176.8,15.3,6.0,0,Low,12,0
13.082,80.275,25.9,33.3,23.0,22.2,81.4,0.0,0,0.0,18.4,8.0,39.3,1014.0,36.0,4.5,210.8,18.3,8.0,0,Low,12,1
13.082,80.275,25.8,33.7,22.5,22.0,80.9,0.0,0,0.0,13.0,5.6,54.3,1013.8,30.0,4.4,215.7,18.3,8.0,0,Low,12,1
13.082,80.275,26.2,33.3,22.0,22.0,78.7,0.0,0,0.0,18.4,7.8,68.2,1012.8,34.7,4.7,205.7,17.6,7.0,0,Low,12,1
13.082,80.275,26.4,33.6,23.3,22.3,79.3,0.0,0,0.0,14.8,6.4,73.9,1012.4,51.9,4.9,140.4,12.1,5.0,0,Low,12,0
13.082,80.275,25.5,30.7,23.4,22.4,83.6,0.251,100,4.17,18.4,8.0,9.4,1014.4,50.2,3.7,178.1,15.4,6.0,0,Low,12,0
13.082,80.275,25.6,31.4,22.5,20.8,75.7,0.0,0,0.0,20.5,9.5,33.0,1016.3,47.3,4.4,178.3,15.4,6.0,0,Low,12,0
13.082,80.275,25.2,29.2,22.0,18.3,66.0,0.0,0,0.0,22.3,11.5,23.9,1017.6,36.6,5.0,222.3,19.0,8.0,0,Low,12,1
13.082,80.275,23.6,28.6,20.0,17.6,70.3,0.0,0,0.0,22.3,8.6,19.6,1016.8,24.5,5.5,208.4,18.1,8.0,0,Low,1,1
13.082,80.275,24.6,30.3,20.0,18.7,70.8,0.0,0,0.0,22.3,9.8,35.7,1017.3,38.4,5.1,199.9,17.1,8.0,0,Low,1,1
13.082,80.275,24.4,31.9,20.7,19.3,74.6,0.0,0,0.0,18.4,10.6,43.0,1018.2,35.0,4.5,227.5,19.6,8.0,0,Low,1,1
13.082,80.275,24.6,30.8,21.0,19.3,74.3,0.0,0,0.0,22.3,10.0,25.8,1018.0,27.0,4.5,227.7,19.6,8.0,0,Low,1,1
13.082,80.275,24.6,30.3,21.0,19.4,74.3,0.0,0,0.0,18.4,9.7,27.7,1016.6,41.3,4.6,167.2,14.3,6.0,0,Low,1,1
13.082,80.275,24.7,30.8,21.0,19.0,72.3,0.0,0,0.0,14.8,8.0,20.3,1014.9,39.6,4.5,170.9,14.9,6.0,0,Low,1,1
13.082,80.275,25.0,31.9,22.0,20.2,75.9,0.0,0,0.0,29.8,11.0,19.1,1014.2,35.6,4.8,160.2,14.0,5.0,0,Low,1,1
13.082,80.275,24.8,30.7,20.9,19.7,75.7,0.0,0,0.0,27.0,13.0,18.1,1014.1,21.1,4.4,243.7,21.0,9.0,0,Low,1,1
13.082,80.275,24.5,31.0,19.0,19.1,75.1,0.0,0,0.0,27.0,12.6,46.8,1014.0,27.4,4.5,221.9,19.1,8.0,0,Low,1,1
13.082,80.275,24.8,30.8,21.0,19.8,75.7,0.0,0,0.0,17.2,8.8,35.4,1013.9,29.8,4.6,216.7,18.7,8.0,0,Low,1,1
13.082,80.275,25.1,30.3,21.0,19.8,74.2,0.0,0,0.0,23.9,10.5,46.0,1014.7,27.3,4.0,197.1,17.1,7.0,0,Low,1,1
13.082,80.275,24.8,30.3,20.4,19.1,72.6,0.0,0,0.0,22.3,10.7,43.4,1015.1,30.7,5.0,231.8,20.1,8.0,0,Low,1,1
13.082,80.275,25.0,30.8,21.0,19.3,71.9,0.0,0,0.0,18.4,10.5,43.4,1015.4,40.3,5.0,223.9,19.4,8.0,0,Low,1,1
13.082,80.275,24.9,30.8,21.0,18.8,70.5,0.0,0,0.0,18.0,9.3,24.5,1014.9,29.0,4.4,231.3,20.0,8.0,0,Low,1,1
13.082,80.275,24.4,30.8,20.0,19.7,76.5,0.0,0,0.0,22.3,10.7,7.5,1015.2,30.5,3.9,223.4,19.4,8.0,0,Low,1,1
13.082,80.275,24.9,31.9,21.0,20.4,78.2,0.0,0,0.0,20.5,8.8,24.4,1015.4,28.2,4.1,224.9,19.4,8.0,0,Low,1,1
13.082,80.275,25.0,31.4,21.0,21.1,80.0,0.0,0,0.0,22.3,9.4,38.0,1014.3,27.7,3.4,207.6,17.9,7.0,0,Low,1,1
13.082,80.275,25.0,30.3,21.3,19.6,73.7,0.0,0,0.0,22.3,8.3,42.6,1014.4,32.2,4.1,233.3,20.3,8.0,0,Low,1,1
13.082,80.275,24.7,30.1,21.0,19.3,73.6,0.0,0,0.0,22.3,10.6,29.1,1015.4,32.5,4.6,227.7,19.8,8.0,0,Low,1,1
13.082,80.275,24.4,30.8,20.0,19.7,76.4,0.0,0,0.0,18.4,8.1,18.2,1016.3,35.6,4.8,222.2,19.3,8.0,0,Low,1,1
13.082,80.275,24.4,30.3,21.0,19.4,74.8,0.0,0,0.0,18.4,7.7,28.5,1015.5,42.3,4.4,220.3,18.9,8.0,0,Low,1,1
13.082,80.275,24.9,31.4,21.0,20.2,76.2,0.0,0,0.0,18.4,8.7,50.6,1014.9,37.5,4.9,231.8,20.2,9.0,0,Low,1,1
13.082,80.275,25.3,33.3,21.0,21.2,79.0,0.0,0,0.0,22.3,9.4,46.9,1014.2,31.1,4.7,194.7,17.0,7.0,0,Low,1,1
13.082,80.275,25.9,34.1,21.7,21.2,76.9,0.0,0,0.0,20.5,8.7,59.5,1015.0,29.9,4.9,235.9,20.5,8.0,1,Medium,1,1
13.082,80.275,26.8,35.5,23.0,23.0,80.7,0.0,0,0.0,22.3,12.3,99.8,1014.4,42.1,5.3,205.7,17.6,7.0,1,Medium,1,1
13.082,80.275,27.7,35.1,24.7,23.0,76.3,0.0,0,0.0,22.3,13.3,89.8,1014.5,44.0,5.8,206.3,17.6,8.0,1,Medium,1,1
13.082,80.275,26.8,32.6,23.6,21.9,75.3,0.0,0,0.0,24.1,12.0,78.0,1015.2,48.1,6.5,159.8,14.0,7.0,0,Low,1,1
13.082,80.275,26.7,31.4,24.2,21.1,72.2,0.0,0,0.0,22.3,10.2,52.7,1015.6,53.5,6.7,175.6,15.2,6.0,0,Low,1,1
13.082,80.275,26.0,32.1,22.6,21.2,75.5,0.149,100,4.17,19.2,11.4,6.1,1015.9,43.2,5.1,208.5,18.1,8.0,0,Low,1,1
13.082,80.275,25.7,31.4,22.6,20.5,73.9,0.0,0,0.0,22.3,11.9,11.4,1016.3,37.4,4.6,206.0,17.8,8.0,0,Low,1,1
13.082,80.275,25.7,31.9,22.0,19.9,71.6,0.0,0,0.0,25.9,11.2,54.6,1015.4,43.4,4.9,189.4,16.5,7.0,0,Low,1,1
13.082,80.275,25.7,31.3,22.0,19.7,70.8,0.0,0,0.0,18.6,11.0,41.3,1014.6,38.0,5.3,226.8,19.6,8.0,0,Low,2,1
13.082,80.275,26.1,31.4,22.0,20.1,71.4,0.0,0,0.0,24.1,11.6,40.6,1013.5,34.6,5.4,243.2,21.1,8.0,0,Low,2,1
13.082,80.275,26.6,33.0,22.8,21.2,73.6,0.0,0,0.0,24.0,12.9,27.6,1014.9,35.5,5.6,244.7,21.1,8.0,0,Low,2,1
13.082,80.275,27.0,34.1,24.0,22.3,76.0,0.0,0,0.0,23.1,14.7,33.1,1016.4,46.0,5.2,181.8,15.7,6.0,1,Medium,2,1
13.082,80.275,26.7,33.0,23.0,21.5,74.5,0.0,0,0.0,18.4,11.6,31.3,1016.2,32.8,5.5,231.2,20.1,8.0,0,Low,2,1
13.082,80.275,26.6,34.1,23.0,21.0,74.0,0.0,0,0.0,22.3,8.4,45.9,1013.9,29.1,5.5,254.5,21.9,9.0,1,Medium,2,1
13.082,80.275,26.8,34.6,22.8,22.2,77.1,0.0,0,0.0,18.4,9.6,98.2,1013.6,31.1,5.0,247.5,21.4,9.0,1,Medium,2,1
13.082,80.275,27.8,37.9,24.0,23.4,78.0,0.0,0,0.0,18.4,9.2,114.1,1013.4,34.4,5.3,222.3,19.3,8.0,1,Medium,2,1
13.082,80.275,28.3,37.9,25.0,23.9,77.8,0.0,0,0.0,20.5,11.1,106.8,1013.7,49.5,5.5,208.1,17.9,7.0,1,Medium,2,1
13.082,80.275,28.1,36.7,25.4,23.9,78.5,0.0,0,0.0,22.3,10.8,59.6,1015.0,42.4,5.9,217.6,18.8,8.0,1,Medium,2,1
13.082,80.275,27.9,34.1,25.9,23.0,75.4,0.0,0,0.0,22.3,14.2,49.4,1015.7,57.3,5.4,217.4,18.8,8.0,1,Medium,2,1
13.082,80.275,27.4,33.1,24.0,21.9,73.0,0.0,0,0.0,22.3,13.3,39.2,1016.6,39.3,5.5,231.9,20.1,8.0,0,Low,2,1
13.082,80.275,27.3,33.7,24.0,21.0,69.8,0.0,0,0.0,24.9,14.7,31.2,1017.0,40.5,5.7,242.2,21.0,8.0,0,Low,2,1
13.082,80.275,27.2,35.8,24.0,22.4,75.6,0.0,0,0.0,18.4,10.5,38.4,1014.7,35.4,5.6,253.1,21.9,9.0,1,Medium,2,1
13.082,80.275,28.1,35.8,24.0,22.1,72.1,0.0,0,0.0,18.4,8.4,89.2,1014.2,23.8,6.0,259.7,22.3,9.0,1,Medium,2,1
13.082,80.275,28.3,37.9,24.6,23.5,76.1,0.0,0,0.0,22.3,11.4,130.7,1013.5,32.4,5.6,239.3,20.6,9.0,1,Medium,2,1
13.082,80.275,28.7,39.4,25.0,23.9,76.7,0.0,0,0.0,24.1,10.4,133.5,1012.2,37.5,5.8,224.7,19.4,9.0,2,High,2,1
13.082,80.275,29.2,42.1,25.6,25.3,80.3,0.0,0,0.0,24.1,11.4,127.5,1010.9,41.7,6.1,213.4,18.5,8.0,2,High,2,2
13.082,80.275,29.2,39.2,26.2,24.9,78.0,0.0,0,0.0,18.4,10.9,108.9,1012.1,40.5,5.9,223.4,19.3,8.0,2,High,2,1
13.082,80.275,28.7,36.8,25.2,23.0,71.9,0.0,0,0.0,19.5,11.6,73.7,1015.1,40.3,6.5,241.1,20.9,9.0,1,Medium,2,1
13.082,80.275,27.7,35.8,24.3,22.3,73.6,0.0,0,0.0,16.6,8.3,39.2,1016.7,34.2,6.0,250.4,21.6,9.0,1,Medium,2,1
13.082,80.275,27.7,34.1,22.9,19.4,65.6,0.0,0,0.0,16.6,6.5,50.7,1014.6,28.3,5.7,276.4,23.8,10.0,1,Medium,2,1
13.082,80.275,27.8,34.0,21.0,17.7,60.3,0.0,0,0.0,14.8,6.1,131.0,1012.6,20.1,5.4,276.8,24.0,10.0,1,Medium,2,1
13.082,80.275,27.5,36.5,22.0,21.5,72.3,0.0,0,0.0,18.4,7.6,124.3,1011.5,23.5,5.9,273.0,23.5,10.0,1,Medium,2,1
13.082,80.275,27.7,37.3,23.0,22.0,72.7,0.0,0,0.0,22.3,10.6,153.1,1011.2,20.7,5.8,273.0,23.7,10.0,1,Medium,2,1
13.082,80.275,28.1,38.3,23.0,22.9,74.7,0.0,0,0.0,18.4,12.0,150.1,1010.0,33.4,5.8,253.9,22.1,9.0,2,High,2,1
13.082,80.275,29.1,40.6,26.0,24.1,75.3,0.0,0,0.0,24.1,13.1,146.8,1009.2,40.4,6.2,240.1,20.7,8.0,2,High,2,2
13.082,80.275,29.2,39.3,26.5,24.8,77.9,3.744,100,4.17,25.9,11.8,139.8,1010.0,46.9,5.8,214.6,18.6,8.0,2,High,2,2
13.082,80.275,29.3,40.1,26.3,24.8,77.1,0.0,0,0.0,24.1,12.8,100.7,1011.0,54.3,5.8,212.9,18.3,7.0,2,High,3,2
13.082,80.275,28.8,36.1,24.8,22.3,68.8,0.0,0,0.0,20.5,10.8,77.2,1012.4,40.2,6.5,250.3,21.6,9.0,1,Medium,3,1
13.082,80.275,28.9,38.1,25.3,23.1,71.9,0.0,0,0.0,20.5,10.0,73.1,1011.6,38.4,6.0,235.2,20.2,8.0,2,High,3,1
13.082,80.275,29.0,39.4,24.9,23.3,72.6,0.0,0,0.0,27.7,10.8,151.7,1010.1,33.3,6.1,269.5,23.2,9.0,2,High,3,2
13.082,80.275,29.9,43.5,25.3,24.4,74.2,0.0,0,0.0,27.7,14.8,174.9,1009.0,21.4,6.3,275.1,23.7,10.0,2,High,3,2
13.082,80.275,30.6,43.2,30.1,24.6,72.1,0.0,0,0.0,22.3,16.2,166.7,1009.1,24.9,6.3,271.1,23.5,9.0,2,High,3,2
13.082,80.275,30.9,44.7,30.2,24.8,71.3,0.0,0,0.0,113.0,18.6,133.0,1009.3,25.5,6.7,280.6,24.2,10.0,2,High,3,2
13.082,80.275,30.5,43.5,32.0,25.8,76.9,0.0,0,0.0,25.9,15.1,111.5,1011.5,38.4,6.5,225.8,19.5,8.0,2,High,3,2
13.082,80.275,30.2,42.1,33.0,25.5,76.5,0.0,0,0.0,25.1,14.1,109.0,1013.1,43.1,6.7,239.1,20.7,9.0,2,High,3,2
13.082,80.275,29.9,40.6,30.2,24.5,74.1,0.0,0,0.0,22.3,13.7,137.8,1012.8,34.7,7.4,260.7,22.5,9.0,2,High,3,2
13.082,80.275,29.8,39.4,26.0,23.5,70.9,0.0,0,0.0,20.5,11.6,135.9,1013.5,31.6,6.6,278.1,24.0,10.0,2,High,3,2
13.082,80.275,29.6,37.1,25.0,22.3,67.8,0.0,0,0.0,22.3,10.8,138.1,1013.7,23.1,6.4,290.4,25.3,10.0,1,Medium,3,1
13.082,80.275,29.1,37.3,24.0,22.0,67.6,0.0,0,0.0,17.2,8.6,112.5,1014.0,25.4,5.8,281.9,24.4,10.0,1,Medium,3,1
13.082,80.275,29.7,38.5,24.0,20.5,61.8,0.0,0,0.0,18.4,8.1,130.2,1013.7,23.5,5.9,289.7,25.1,10.0,2,High,3,1
13.082,80.275,29.4,35.8,23.0,20.7,62.8,0.0,0,0.0,18.4,9.7,130.3,1013.6,22.7,6.0,290.2,25.1,10.0,1,Medium,3,1
13.082,80.275,29.2,36.1,24.0,22.2,67.7,0.0,0,0.0,22.3,10.2,105.4,1013.8,28.8,5.9,279.0,24.2,10.0,1,Medium,3,1
13.082,80.275,28.8,36.1,24.9,21.8,67.2,0.0,0,0.0,22.3,12.4,93.1,1013.5,36.3,6.1,252.1,21.9,9.0,1,Medium,3,1
13.082,80.275,29.0,36.1,24.0,22.1,67.8,0.0,0,0.0,32.8,15.6,99.8,1013.3,24.8,6.3,285.3,24.7,10.0,1,Medium,3,1
13.082,80.275,29.3,39.4,25.2,23.2,70.6,0.0,0,0.0,25.9,12.8,142.2,1011.1,30.6,6.6,277.2,23.9,9.0,2,High,3,2
13.082,80.275,29.5,39.4,26.0,23.5,71.4,0.0,0,0.0,24.1,12.0,165.0,1011.4,35.0,6.5,277.4,24.1,10.0,2,High,3,2
13.082,80.275,29.5,37.4,25.0,23.0,69.9,0.0,0,0.0,25.9,13.6,147.9,1012.1,32.0,6.7,293.4,25.4,10.0,1,Medium,3,2
13.082,80.275,29.6,41.9,25.0,23.7,72.0,0.0,0,0.0,24.1,13.1,159.5,1012.2,28.8,6.5,272.6,23.7,9.0,2,High,3,2
13.082,80.275,30.3,41.9,30.1,24.6,72.7,0.0,0,0.0,20.5,11.6,154.7,1011.4,30.6,6.5,285.6,24.8,10.0,2,High,3,2
13.082,80.275,30.2,41.9,30.1,24.4,72.8,0.0,0,0.0,20.5,12.4,161.1,1010.8,33.8,6.5,286.8,24.9,10.0,2,High,3,2
13.082,80.275,29.7,40.6,25.9,24.3,73.6,0.0,0,0.0,20.5,10.7,141.5,1011.0,27.3,6.6,289.0,25.1,10.0,2,High,3,2
13.082,80.275,30.2,38.3,26.0,23.0,68.2,0.0,0,0.0,25.9,11.2,136.0,1012.2,24.7,6.9,288.2,24.9,10.0,2,High,3,2
13.082,80.275,29.6,40.6,25.0,23.2,70.0,0.0,0,0.0,24.1,11.0,143.6,1013.1,19.8,6.1,300.3,25.9,10.0,2,High,3,1
13.082,80.275,30.2,43.2,25.0,22.7,67.5,0.0,0,0.0,25.9,11.0,150.1,1011.9,8.8,5.8,298.4,25.8,10.0,2,High,3,2
13.082,80.275,30.5,43.3,26.0,24.5,72.3,0.0,0,0.0,18.4,10.5,162.7,1010.0,17.0,6.4,300.7,26.1,10.0,2,High,3,2
13.082,80.275,30.7,43.2,26.0,24.0,69.7,0.0,0,0.0,25.9,12.0,160.4,1009.8,12.1,6.4,295.8,25.6,10.0,2,High,3,2
13.082,80.275,31.6,43.2,31.9,24.5,69.1,0.0,0,0.0,22.3,13.7,191.1,1009.8,21.3,6.7,301.4,26.0,10.0,2,High,3,2
13.082,80.275,31.0,46.3,30.6,24.7,70.7,0.0,0,0.0,24.1,14.8,172.3,1010.2,16.2,6.5,301.9,26.1,10.0,2,High,4,2
13.082,80.275,30.7,41.9,31.5,25.0,73.1,0.0,0,0.0,22.3,13.0,168.1,1010.5,32.9,6.6,278.8,24.1,10.0,2,High,4,2
13.082,80.275,30.6,41.9,30.6,24.5,71.3,0.0,0,0.0,27.7,12.2,167.9,1010.5,24.4,6.9,280.9,24.4,10.0,2,High,4,2
13.082,80.275,30.7,41.9,26.0,24.1,70.0,0.0,0,0.0,22.3,11.9,168.6,1011.8,25.1,6.3,292.0,25.4,10.0,2,High,4,2
13.082,80.275,30.8,43.3,30.9,25.5,74.6,0.0,0,0.0,24.1,12.7,160.7,1011.5,30.2,6.2,279.3,24.0,10.0,2,High,4,2
13.082,80.275,31.1,43.3,30.7,24.1,69.1,0.0,0,0.0,18.4,10.7,174.3,1010.8,30.9,6.3,291.4,25.3,10.0,2,High,4,2
13.082,80.275,31.1,42.1,30.0,24.1,68.4,0.0,0,0.0,22.3,12.8,162.7,1010.0,24.4,6.4,291.6,25.1,10.0,2,High,4,2
